"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","Prog_Passes","Succ_Dribbles","Att_Dribbles"
"273","Premier League","2022-11-12","Premier League (Matchweek 16)","Manchester City","4-3-3",1,1.6,"Phil Foden · 45+1&rsquor;","2","0","Brentford","3-5-2",2,1.3,"Ivan Toney · 16&rsquor; Ivan Toney · 90+8&rsquor;","2","0","https://fbref.com/en/matches/28b60c1b/Manchester-City-Brentford-November-12-2022-Premier-League","Manchester City","Home",990,1,1,0,0,29,6,2,0,780,9,3,6,1.6,1.6,1.4,51,2,563,686,82.1,49,8,17
"274","Premier League","2022-11-12","Premier League (Matchweek 16)","Manchester City","4-3-3",1,1.6,"Phil Foden · 45+1&rsquor;","2","0","Brentford","3-5-2",2,1.3,"Ivan Toney · 16&rsquor; Ivan Toney · 90+8&rsquor;","2","0","https://fbref.com/en/matches/28b60c1b/Manchester-City-Brentford-November-12-2022-Premier-League","Brentford","Away",990,2,2,0,0,10,7,2,0,381,11,9,22,1.3,1.3,1.2,17,4,135,237,57,14,4,10
"275","Premier League","2022-11-12","Premier League (Matchweek 16)","Tottenham Hotspur","3-4-3",4,1.8,"Harry Kane · 25&rsquor; Ben Davies · 51&rsquor; Rodrigo Bentancur · 81&rsquor; Rodrigo Bentancur · 83&rsquor;","1","0","Leeds United","4-2-3-1",3,1.1,"Crysencio Summerville · 10&rsquor; Rodrigo · 43&rsquor; Rodrigo · 76&rsquor; Tyler Adams · 87&rsquor;","4","1","https://fbref.com/en/matches/0030e686/Tottenham-Hotspur-Leeds-United-November-12-2022-Premier-League","Tottenham Hotspur","Home",990,4,1,0,0,14,7,1,0,703,12,12,13,1.8,1.8,1.3,24,7,478,604,79.1,39,10,25
"276","Premier League","2022-11-12","Premier League (Matchweek 16)","Tottenham Hotspur","3-4-3",4,1.8,"Harry Kane · 25&rsquor; Ben Davies · 51&rsquor; Rodrigo Bentancur · 81&rsquor; Rodrigo Bentancur · 83&rsquor;","1","0","Leeds United","4-2-3-1",3,1.1,"Crysencio Summerville · 10&rsquor; Rodrigo · 43&rsquor; Rodrigo · 76&rsquor; Tyler Adams · 87&rsquor;","4","1","https://fbref.com/en/matches/0030e686/Tottenham-Hotspur-Leeds-United-November-12-2022-Premier-League","Leeds United","Away",986,3,3,0,0,12,5,3,1,623,20,6,13,1.1,1.1,0.8,22,6,389,498,78.1,20,2,12
"277","Premier League","2022-11-12","Premier League (Matchweek 16)","Liverpool","4-3-3",3,1.9,"Roberto Firmino · 6&rsquor; Darwin Núñez · 21&rsquor; Darwin Núñez · 42&rsquor;","0","0","Southampton","5-3-2",1,1.1,"Che Adams · 9&rsquor;","2","0","https://fbref.com/en/matches/1579d34b/Liverpool-Southampton-November-12-2022-Premier-League","Liverpool","Home",990,3,3,0,0,15,7,0,0,801,12,7,6,1.9,1.9,1.9,29,6,611,718,85.1,32,7,15
"278","Premier League","2022-11-12","Premier League (Matchweek 16)","Liverpool","4-3-3",3,1.9,"Roberto Firmino · 6&rsquor; Darwin Núñez · 21&rsquor; Darwin Núñez · 42&rsquor;","0","0","Southampton","5-3-2",1,1.1,"Che Adams · 9&rsquor;","2","0","https://fbref.com/en/matches/1579d34b/Liverpool-Southampton-November-12-2022-Premier-League","Southampton","Away",990,1,1,0,0,9,5,2,0,587,16,10,10,1.1,1.1,1.1,18,2,384,486,79,24,5,10
"279","Premier League","2022-11-12","Premier League (Matchweek 16)","Bournemouth","4-4-2",3,2.4,"Marcus Tavernier · 18&rsquor; Kieffer Moore · 25&rsquor; Jaidon Anthony · 69&rsquor;","2","0","Everton","4-3-3",0,0.8,"","0","0","https://fbref.com/en/matches/54f23f03/Bournemouth-Everton-November-12-2022-Premier-League","Bournemouth","Home",990,3,2,0,0,16,8,2,0,439,15,1,15,2.5,2.5,2.2,27,4,242,331,73.1,24,2,13
"280","Premier League","2022-11-12","Premier League (Matchweek 16)","Bournemouth","4-4-2",3,2.4,"Marcus Tavernier · 18&rsquor; Kieffer Moore · 25&rsquor; Jaidon Anthony · 69&rsquor;","2","0","Everton","4-3-3",0,0.8,"","0","0","https://fbref.com/en/matches/54f23f03/Bournemouth-Everton-November-12-2022-Premier-League","Everton","Away",990,0,0,0,0,15,3,0,0,690,30,7,7,0.8,0.8,0.6,29,0,488,584,83.6,29,3,14
"281","Premier League","2022-11-12","Premier League (Matchweek 16)","West Ham United","4-2-3-1",0,1.4,"","3","0","Leicester City","4-1-4-1",2,1.8,"James Maddison · 8&rsquor; Harvey Barnes · 78&rsquor;","1","0","https://fbref.com/en/matches/6e89557a/West-Ham-United-Leicester-City-November-12-2022-Premier-League","West Ham United","Home",990,0,0,0,0,18,6,3,0,637,18,10,15,1.4,1.4,1,31,0,410,536,76.5,34,9,24
"282","Premier League","2022-11-12","Premier League (Matchweek 16)","West Ham United","4-2-3-1",0,1.4,"","3","0","Leicester City","4-1-4-1",2,1.8,"James Maddison · 8&rsquor; Harvey Barnes · 78&rsquor;","1","0","https://fbref.com/en/matches/6e89557a/West-Ham-United-Leicester-City-November-12-2022-Premier-League","Leicester City","Away",990,2,2,0,1,8,5,1,0,588,19,20,11,1.8,1,1,17,3,358,463,77.3,20,4,13
"283","Premier League","2022-11-12","Premier League (Matchweek 16)","Nottingham Forest","4-3-3",1,1.1,"Morgan Gibbs-White · 54&rsquor;","1","0","Crystal Palace","4-3-3",0,1.2,"","4","0","https://fbref.com/en/matches/ee827a60/Nottingham-Forest-Crystal-Palace-November-12-2022-Premier-League","Nottingham Forest","Home",990,1,0,0,0,9,2,1,0,422,21,11,4,1.1,1.1,0.7,16,1,223,326,68.4,14,4,9
"284","Premier League","2022-11-12","Premier League (Matchweek 16)","Nottingham Forest","4-3-3",1,1.1,"Morgan Gibbs-White · 54&rsquor;","1","0","Crystal Palace","4-3-3",0,1.2,"","4","0","https://fbref.com/en/matches/ee827a60/Nottingham-Forest-Crystal-Palace-November-12-2022-Premier-League","Crystal Palace","Away",990,0,0,0,1,7,0,4,0,754,11,10,6,1.2,0.4,0.4,14,0,580,679,85.4,33,4,12
"285","Premier League","2022-11-12","Premier League (Matchweek 16)","Newcastle United","4-3-3",1,1,"Joe Willock · 67&rsquor;","4","0","Chelsea","3-4-3",0,0.3,"","2","0","https://fbref.com/en/matches/e1b3eb1b/Newcastle-United-Chelsea-November-12-2022-Premier-League","Newcastle United","Home",990,1,1,0,0,10,3,4,0,600,23,10,6,1,1,1,20,2,404,501,80.6,23,3,18
"286","Premier League","2022-11-12","Premier League (Matchweek 16)","Newcastle United","4-3-3",1,1,"Joe Willock · 67&rsquor;","4","0","Chelsea","3-4-3",0,0.3,"","2","0","https://fbref.com/en/matches/e1b3eb1b/Newcastle-United-Chelsea-November-12-2022-Premier-League","Chelsea","Away",990,0,0,0,0,5,2,2,0,625,23,13,6,0.3,0.3,0.3,10,0,423,516,82,19,7,20
"287","Premier League","2022-11-12","Premier League (Matchweek 16)","Wolverhampton Wanderers","5-3-2",0,0.7,"","3","0","Arsenal","4-3-3",2,2.1,"Martin Ødegaard · 54&rsquor; Martin Ødegaard · 75&rsquor;","2","0","https://fbref.com/en/matches/863d7a8f/Wolverhampton-Wanderers-Arsenal-November-12-2022-Premier-League","Wolverhampton Wanderers","Home",990,0,0,0,0,11,2,3,0,468,17,6,6,0.7,0.7,0.5,17,0,295,385,76.6,17,9,15
"288","Premier League","2022-11-12","Premier League (Matchweek 16)","Wolverhampton Wanderers","5-3-2",0,0.7,"","3","0","Arsenal","4-3-3",2,2.1,"Martin Ødegaard · 54&rsquor; Martin Ødegaard · 75&rsquor;","2","0","https://fbref.com/en/matches/863d7a8f/Wolverhampton-Wanderers-Arsenal-November-12-2022-Premier-League","Arsenal","Away",990,2,1,0,0,14,3,2,0,708,10,7,8,2.1,2.1,1.5,25,3,537,622,86.3,32,9,22
"289","Premier League","2022-11-13","Premier League (Matchweek 16)","Brighton & Hove Albion","4-2-3-1",1,0.6,"Alexis Mac Allister · 1&rsquor;","2","0","Aston Villa","4-4-2",2,1.5,"Danny Ings (P) · 20&rsquor; Danny Ings · 54&rsquor;","7","0","https://fbref.com/en/matches/a7031cbd/Brighton-and-Hove-Albion-Aston-Villa-November-13-2022-Premier-League","Brighton & Hove Albion","Home",990,1,0,0,0,7,2,2,0,685,14,15,12,0.7,0.7,0.3,8,0,483,584,82.7,29,3,16
"290","Premier League","2022-11-13","Premier League (Matchweek 16)","Brighton & Hove Albion","4-2-3-1",1,0.6,"Alexis Mac Allister · 1&rsquor;","2","0","Aston Villa","4-4-2",2,1.5,"Danny Ings (P) · 20&rsquor; Danny Ings · 54&rsquor;","7","0","https://fbref.com/en/matches/a7031cbd/Brighton-and-Hove-Albion-Aston-Villa-November-13-2022-Premier-League","Aston Villa","Away",990,2,1,1,1,7,1,7,0,442,23,9,11,1.5,0.7,0.7,13,4,230,318,72.3,12,5,11
"291","Premier League","2022-11-13","Premier League (Matchweek 16)","Fulham","4-2-3-1",1,1.4,"Daniel James · 61&rsquor;","1","0","Manchester United","4-2-3-1",2,2.5,"Christian Eriksen · 14&rsquor; Alejandro Garnacho · 90+3&rsquor;","1","0","https://fbref.com/en/matches/af75b6b0/Fulham-Manchester-United-November-13-2022-Premier-League","Fulham","Home",990,1,0,0,0,14,7,1,0,618,18,7,8,1.4,1.4,0.6,24,2,400,524,76.3,27,4,13
"292","Premier League","2022-11-13","Premier League (Matchweek 16)","Fulham","4-2-3-1",1,1.4,"Daniel James · 61&rsquor;","1","0","Manchester United","4-2-3-1",2,2.5,"Christian Eriksen · 14&rsquor; Alejandro Garnacho · 90+3&rsquor;","1","0","https://fbref.com/en/matches/af75b6b0/Fulham-Manchester-United-November-13-2022-Premier-League","Manchester United","Away",990,2,1,0,0,14,9,1,0,603,12,8,14,2.6,2.6,1.7,26,3,367,468,78.4,24,1,16
"293","Premier League","2022-12-26","Premier League (Matchweek 17)","Brentford","3-5-2",2,2,"Vitaly Janelt · 15&rsquor; Ivan Toney · 54&rsquor;","3","0","Tottenham Hotspur","3-4-3",2,1.1,"Harry Kane · 65&rsquor; Pierre Højbjerg · 71&rsquor;","1","0","https://fbref.com/en/matches/14e4f648/Brentford-Tottenham-Hotspur-December-26-2022-Premier-League","Brentford","Home",990,2,1,0,0,9,4,3,0,496,16,9,13,2.2,2.2,1.2,13,2,228,368,62,13,3,12
"294","Premier League","2022-12-26","Premier League (Matchweek 17)","Brentford","3-5-2",2,2,"Vitaly Janelt · 15&rsquor; Ivan Toney · 54&rsquor;","3","0","Tottenham Hotspur","3-4-3",2,1.1,"Harry Kane · 65&rsquor; Pierre Højbjerg · 71&rsquor;","1","0","https://fbref.com/en/matches/14e4f648/Brentford-Tottenham-Hotspur-December-26-2022-Premier-League","Tottenham Hotspur","Away",990,2,1,0,0,15,8,1,0,699,18,5,10,1.1,1.1,0.7,29,4,449,575,78.1,41,12,17
"295","Premier League","2022-12-26","Premier League (Matchweek 17)","Southampton","4-2-3-1",1,1.9,"James Ward-Prowse · 73&rsquor;","1","0","Brighton & Hove Albion","4-2-3-1",3,0.6,"Adam Lallana · 14&rsquor; Romain Perraud (OG) · 35&rsquor; Solly March · 56&rsquor;","2","0","https://fbref.com/en/matches/3527c390/Southampton-Brighton-and-Hove-Albion-December-26-2022-Premier-League","Southampton","Home",990,1,0,0,1,13,3,1,0,484,16,12,15,1.9,1,0.9,27,1,287,377,76.1,15,10,26
"296","Premier League","2022-12-26","Premier League (Matchweek 17)","Southampton","4-2-3-1",1,1.9,"James Ward-Prowse · 73&rsquor;","1","0","Brighton & Hove Albion","4-2-3-1",3,0.6,"Adam Lallana · 14&rsquor; Romain Perraud (OG) · 35&rsquor; Solly March · 56&rsquor;","2","0","https://fbref.com/en/matches/3527c390/Southampton-Brighton-and-Hove-Albion-December-26-2022-Premier-League","Brighton & Hove Albion","Away",990,2,2,0,0,7,4,2,0,813,21,6,11,0.6,0.6,0.6,14,4,620,721,86,36,11,23
"297","Premier League","2022-12-26","Premier League (Matchweek 17)","Leicester City","4-2-3-1",0,0.5,"","0","0","Newcastle United","4-3-3",3,1.9,"Chris Wood (P) · 3&rsquor; Miguel Almirón · 7&rsquor; Joelinton · 32&rsquor;","0","0","https://fbref.com/en/matches/8e186153/Leicester-City-Newcastle-United-December-26-2022-Premier-League","Leicester City","Home",990,0,0,0,0,8,2,0,0,755,24,11,12,0.5,0.5,0.4,13,0,508,627,81,34,6,17
"298","Premier League","2022-12-26","Premier League (Matchweek 17)","Leicester City","4-2-3-1",0,0.5,"","0","0","Newcastle United","4-3-3",3,1.9,"Chris Wood (P) · 3&rsquor; Miguel Almirón · 7&rsquor; Joelinton · 32&rsquor;","0","0","https://fbref.com/en/matches/8e186153/Leicester-City-Newcastle-United-December-26-2022-Premier-League","Newcastle United","Away",990,3,2,1,1,11,4,0,0,546,12,14,17,1.9,1.1,0.9,22,5,317,421,75.3,18,11,28
"299","Premier League","2022-12-26","Premier League (Matchweek 17)","Crystal Palace","4-3-3",0,0.4,"Tyrick Mitchell · 34&rsquor; James Tomkins · 57&rsquor;","3","2","Fulham","4-2-3-1",3,2.5,"Bobby Reid · 31&rsquor; Tim Ream · 71&rsquor; Aleksandar Mitrovic · 80&rsquor;","0","0","https://fbref.com/en/matches/bbb301a6/Crystal-Palace-Fulham-December-26-2022-Premier-League","Crystal Palace","Home",899,0,0,0,0,4,0,2,2,521,15,11,19,0.4,0.4,0.3,5,0,293,393,74.6,14,2,9
"300","Premier League","2022-12-26","Premier League (Matchweek 17)","Crystal Palace","4-3-3",0,0.4,"Tyrick Mitchell · 34&rsquor; James Tomkins · 57&rsquor;","3","2","Fulham","4-2-3-1",3,2.5,"Bobby Reid · 31&rsquor; Tim Ream · 71&rsquor; Aleksandar Mitrovic · 80&rsquor;","0","0","https://fbref.com/en/matches/bbb301a6/Crystal-Palace-Fulham-December-26-2022-Premier-League","Fulham","Away",990,3,1,0,0,23,10,0,0,792,16,9,6,2.6,2.6,1.6,39,4,573,693,82.7,42,4,9
"301","Premier League","2022-12-26","Premier League (Matchweek 17)","Everton","4-3-3",1,1.7,"Yerry Mina · 7&rsquor;","1","0","Wolverhampton Wanderers","4-3-3",2,0.8,"Daniel Podence · 22&rsquor; Rayan Aït Nouri · 90+5&rsquor;","6","0","https://fbref.com/en/matches/ef424180/Everton-Wolverhampton-Wanderers-December-26-2022-Premier-League","Everton","Home",990,1,1,0,0,12,5,1,0,664,17,7,7,1.7,1.7,1.5,16,1,469,564,83.2,26,7,19
"302","Premier League","2022-12-26","Premier League (Matchweek 17)","Everton","4-3-3",1,1.7,"Yerry Mina · 7&rsquor;","1","0","Wolverhampton Wanderers","4-3-3",2,0.8,"Daniel Podence · 22&rsquor; Rayan Aït Nouri · 90+5&rsquor;","6","0","https://fbref.com/en/matches/ef424180/Everton-Wolverhampton-Wanderers-December-26-2022-Premier-League","Wolverhampton Wanderers","Away",990,2,1,0,0,7,4,6,0,520,19,12,8,0.8,0.8,0.5,12,4,306,411,74.5,20,4,12
"303","Premier League","2022-12-26","Premier League (Matchweek 17)","Aston Villa","4-4-2",1,1.4,"Ollie Watkins · 59&rsquor;","0","0","Liverpool","4-3-3",3,2.7,"Mohamed Salah · 5&rsquor; Virgil van Dijk · 37&rsquor; Stefan Bajcetic · 81&rsquor;","0","0","https://fbref.com/en/matches/ab7d4465/Aston-Villa-Liverpool-December-26-2022-Premier-League","Aston Villa","Home",990,1,1,0,0,12,6,0,0,627,12,6,10,1.4,1.4,1.2,20,2,407,514,79.2,30,5,16
"304","Premier League","2022-12-26","Premier League (Matchweek 17)","Aston Villa","4-4-2",1,1.4,"Ollie Watkins · 59&rsquor;","0","0","Liverpool","4-3-3",3,2.7,"Mohamed Salah · 5&rsquor; Virgil van Dijk · 37&rsquor; Stefan Bajcetic · 81&rsquor;","0","0","https://fbref.com/en/matches/ab7d4465/Aston-Villa-Liverpool-December-26-2022-Premier-League","Liverpool","Away",990,3,2,0,0,16,9,0,0,677,19,11,8,2.7,2.7,1.9,28,6,447,554,80.7,28,3,12
"305","Premier League","2022-12-26","Premier League (Matchweek 17)","Arsenal","4-3-3",3,2.1,"Bukayo Saka · 53&rsquor; Martinelli · 58&rsquor; Eddie Nketiah · 69&rsquor;","0","0","West Ham United","4-2-3-1",1,1,"Saïd Benrahma (P) · 27&rsquor;","2","0","https://fbref.com/en/matches/3be32b8b/Arsenal-West-Ham-United-December-26-2022-Premier-League","Arsenal","Home",990,3,3,0,0,16,5,0,0,796,15,4,7,2.2,2.2,2,28,5,606,699,86.7,55,6,19
"306","Premier League","2022-12-26","Premier League (Matchweek 17)","Arsenal","4-3-3",3,2.1,"Bukayo Saka · 53&rsquor; Martinelli · 58&rsquor; Eddie Nketiah · 69&rsquor;","0","0","West Ham United","4-2-3-1",1,1,"Saïd Benrahma (P) · 27&rsquor;","2","0","https://fbref.com/en/matches/3be32b8b/Arsenal-West-Ham-United-December-26-2022-Premier-League","West Ham United","Away",990,1,0,1,1,7,3,2,0,452,14,7,8,1,0.2,0.2,16,2,266,360,73.9,15,0,13
"307","Premier League","2022-12-27","Premier League (Matchweek 17)","Chelsea","4-3-3",2,1.8,"Kai Havertz · 16&rsquor; Mason Mount · 24&rsquor;","0","0","Bournemouth","5-3-2",0,0.5,"","0","0","https://fbref.com/en/matches/d55b9033/Chelsea-Bournemouth-December-27-2022-Premier-League","Chelsea","Home",990,2,2,0,0,15,5,0,0,709,18,6,5,1.8,1.8,1.7,28,4,515,598,86.1,25,5,17
"308","Premier League","2022-12-27","Premier League (Matchweek 17)","Chelsea","4-3-3",2,1.8,"Kai Havertz · 16&rsquor; Mason Mount · 24&rsquor;","0","0","Bournemouth","5-3-2",0,0.5,"","0","0","https://fbref.com/en/matches/d55b9033/Chelsea-Bournemouth-December-27-2022-Premier-League","Bournemouth","Away",990,0,0,0,0,9,4,0,0,509,18,9,8,0.5,0.5,0.4,15,0,312,398,78.4,20,6,14
"309","Premier League","2022-12-27","Premier League (Matchweek 17)","Manchester United","4-2-3-1",3,2.4,"Marcus Rashford · 19&rsquor; Anthony Martial · 22&rsquor; Fred · 87&rsquor;","3","0","Nottingham Forest","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/b860f634/Manchester-United-Nottingham-Forest-December-27-2022-Premier-League","Manchester United","Home",990,3,3,0,0,17,8,3,0,792,18,14,12,2.5,2.5,2.1,28,5,570,668,85.3,45,3,16
"310","Premier League","2022-12-27","Premier League (Matchweek 17)","Manchester United","4-2-3-1",3,2.4,"Marcus Rashford · 19&rsquor; Anthony Martial · 22&rsquor; Fred · 87&rsquor;","3","0","Nottingham Forest","4-3-3",0,0.7,"","1","0","https://fbref.com/en/matches/b860f634/Manchester-United-Nottingham-Forest-December-27-2022-Premier-League","Nottingham Forest","Away",990,0,0,0,0,8,3,1,0,483,17,8,16,0.8,0.8,0.5,15,0,246,364,67.6,16,8,18
"311","Premier League","2022-12-28","Premier League (Matchweek 17)","Leeds United","4-3-3",1,0.6,"Pascal Struijk · 73&rsquor;","3","0","Manchester City","4-3-3",3,4.3,"Rodri · 45+1&rsquor; Erling Haaland · 51&rsquor; Erling Haaland · 64&rsquor;","3","0","https://fbref.com/en/matches/a85ef749/Leeds-United-Manchester-City-December-28-2022-Premier-League","Leeds United","Home",990,1,1,0,0,9,1,3,0,450,13,4,18,0.6,0.6,0.4,14,1,246,338,72.8,24,6,15
"312","Premier League","2022-12-28","Premier League (Matchweek 17)","Leeds United","4-3-3",1,0.6,"Pascal Struijk · 73&rsquor;","3","0","Manchester City","4-3-3",3,4.3,"Rodri · 45+1&rsquor; Erling Haaland · 51&rsquor; Erling Haaland · 64&rsquor;","3","0","https://fbref.com/en/matches/a85ef749/Leeds-United-Manchester-City-December-28-2022-Premier-League","Manchester City","Away",990,3,2,0,0,26,9,3,0,830,13,5,15,4.5,4.5,3.7,47,5,644,740,87,39,8,15
"313","Premier League","2022-12-30","Premier League (Matchweek 18)","West Ham United","3-4-3",0,1.3,"","1","0","Brentford","3-5-2",2,1.6,"Ivan Toney · 18&rsquor; Josh Dasilva · 43&rsquor;","0","0","https://fbref.com/en/matches/56acbbbe/West-Ham-United-Brentford-December-30-2022-Premier-League","West Ham United","Home",990,0,0,0,0,20,5,1,0,734,12,7,4,1.3,1.3,1.1,38,0,532,642,82.9,28,5,19
"314","Premier League","2022-12-30","Premier League (Matchweek 18)","West Ham United","3-4-3",0,1.3,"","1","0","Brentford","3-5-2",2,1.6,"Ivan Toney · 18&rsquor; Josh Dasilva · 43&rsquor;","0","0","https://fbref.com/en/matches/56acbbbe/West-Ham-United-Brentford-December-30-2022-Premier-League","Brentford","Away",990,2,1,0,0,9,6,0,0,501,16,9,12,1.8,1.8,1.3,13,3,280,373,75.1,19,2,10
"315","Premier League","2022-12-30","Premier League (Matchweek 18)","Liverpool","4-3-3",2,2.2,"Wout Faes (OG) · 38&rsquor; Wout Faes (OG) · 45&rsquor;","0","0","Leicester City","4-2-3-1",1,1,"Kiernan Dewsbury-Hall · 4&rsquor;","1","0","https://fbref.com/en/matches/c5e4ccf5/Liverpool-Leicester-City-December-30-2022-Premier-League","Liverpool","Home",990,0,0,0,0,21,5,0,0,741,18,11,14,2.2,2.2,1.9,35,0,521,641,81.3,45,7,16
"316","Premier League","2022-12-30","Premier League (Matchweek 18)","Liverpool","4-3-3",2,2.2,"Wout Faes (OG) · 38&rsquor; Wout Faes (OG) · 45&rsquor;","0","0","Leicester City","4-2-3-1",1,1,"Kiernan Dewsbury-Hall · 4&rsquor;","1","0","https://fbref.com/en/matches/c5e4ccf5/Liverpool-Leicester-City-December-30-2022-Premier-League","Leicester City","Away",990,1,1,0,0,7,2,1,0,613,14,10,14,1,1,1,12,2,379,487,77.8,19,7,20
"317","Premier League","2022-12-31","Premier League (Matchweek 18)","Wolverhampton Wanderers","4-2-3-1",0,0.7,"","1","0","Manchester United","4-2-3-1",1,2,"Marcus Rashford · 76&rsquor;","3","0","https://fbref.com/en/matches/8ef80305/Wolverhampton-Wanderers-Manchester-United-December-31-2022-Premier-League","Wolverhampton Wanderers","Home",990,0,0,0,0,10,3,1,0,558,16,14,14,0.7,0.7,0.6,19,0,331,442,74.9,19,8,22
"318","Premier League","2022-12-31","Premier League (Matchweek 18)","Wolverhampton Wanderers","4-2-3-1",0,0.7,"","1","0","Manchester United","4-2-3-1",1,2,"Marcus Rashford · 76&rsquor;","3","0","https://fbref.com/en/matches/8ef80305/Wolverhampton-Wanderers-Manchester-United-December-31-2022-Premier-League","Manchester United","Away",990,1,1,0,0,16,6,3,0,651,17,15,11,2,2,0.8,24,2,419,522,80.3,40,3,18
"319","Premier League","2022-12-31","Premier League (Matchweek 18)","Newcastle United","4-3-3",0,2.2,"","3","0","Leeds United","4-2-3-1",0,0.4,"","5","0","https://fbref.com/en/matches/0facecde/Newcastle-United-Leeds-United-December-31-2022-Premier-League","Newcastle United","Home",990,0,0,0,0,16,5,3,0,594,16,10,7,2.2,2.2,2,29,0,365,485,75.3,29,9,35
"320","Premier League","2022-12-31","Premier League (Matchweek 18)","Newcastle United","4-3-3",0,2.2,"","3","0","Leeds United","4-2-3-1",0,0.4,"","5","0","https://fbref.com/en/matches/0facecde/Newcastle-United-Leeds-United-December-31-2022-Premier-League","Leeds United","Away",990,0,0,0,0,8,1,5,0,462,32,10,15,0.4,0.4,0.3,13,0,212,327,64.8,15,4,15
"321","Premier League","2022-12-31","Premier League (Matchweek 18)","Fulham","4-2-3-1",2,1.5,"James Ward-Prowse (OG) · 32&rsquor; João Palhinha · 88&rsquor;","0","0","Southampton","3-4-3",1,0.8,"James Ward-Prowse · 56&rsquor;","1","0","https://fbref.com/en/matches/a15bf99e/Fulham-Southampton-December-31-2022-Premier-League","Fulham","Home",990,1,1,0,1,7,1,0,0,758,19,12,11,1.5,0.7,0.6,14,2,496,628,79,27,1,8
"322","Premier League","2022-12-31","Premier League (Matchweek 18)","Fulham","4-2-3-1",2,1.5,"James Ward-Prowse (OG) · 32&rsquor; João Palhinha · 88&rsquor;","0","0","Southampton","3-4-3",1,0.8,"James Ward-Prowse · 56&rsquor;","1","0","https://fbref.com/en/matches/a15bf99e/Fulham-Southampton-December-31-2022-Premier-League","Southampton","Away",990,1,0,0,0,9,3,1,0,522,21,15,11,0.8,0.8,0.7,13,2,255,388,65.7,20,4,10
"323","Premier League","2022-12-31","Premier League (Matchweek 18)","Manchester City","4-3-3",1,1.7,"Erling Haaland · 24&rsquor;","3","0","Everton","5-3-2",1,0.1,"Demarai Gray · 64&rsquor;","4","0","https://fbref.com/en/matches/bcfb66ff/Manchester-City-Everton-December-31-2022-Premier-League","Manchester City","Home",990,1,1,0,0,16,3,3,0,791,13,3,5,1.8,1.8,1.8,30,2,635,728,87.2,40,4,11
"324","Premier League","2022-12-31","Premier League (Matchweek 18)","Manchester City","4-3-3",1,1.7,"Erling Haaland · 24&rsquor;","3","0","Everton","5-3-2",1,0.1,"Demarai Gray · 64&rsquor;","4","0","https://fbref.com/en/matches/bcfb66ff/Manchester-City-Everton-December-31-2022-Premier-League","Everton","Away",990,1,1,0,0,2,1,4,0,377,13,11,19,0.1,0.1,0.1,3,2,197,262,75.2,10,3,9
"325","Premier League","2022-12-31","Premier League (Matchweek 18)","Bournemouth","4-4-2",0,0.6,"","4","0","Crystal Palace","4-2-3-1",2,1.6,"Jordan Ayew · 19&rsquor; Eberechi Eze · 36&rsquor;","1","0","https://fbref.com/en/matches/dab2ed3a/Bournemouth-Crystal-Palace-December-31-2022-Premier-League","Bournemouth","Home",990,0,0,0,0,6,2,4,0,643,17,6,15,0.6,0.6,0.3,11,0,391,524,74.6,24,4,18
"326","Premier League","2022-12-31","Premier League (Matchweek 18)","Bournemouth","4-4-2",0,0.6,"","4","0","Crystal Palace","4-2-3-1",2,1.6,"Jordan Ayew · 19&rsquor; Eberechi Eze · 36&rsquor;","1","0","https://fbref.com/en/matches/dab2ed3a/Bournemouth-Crystal-Palace-December-31-2022-Premier-League","Crystal Palace","Away",990,2,2,0,0,15,6,1,0,521,31,11,22,1.6,1.6,1.5,25,4,245,366,66.9,18,2,14
"327","Premier League","2022-12-31","Premier League (Matchweek 18)","Brighton & Hove Albion","4-2-3-1",2,1.2,"Kaoru Mitoma · 65&rsquor; Evan Ferguson · 77&rsquor;","3","0","Arsenal","4-3-3",4,2.9,"Bukayo Saka · 2&rsquor; Martin Ødegaard · 39&rsquor; Eddie Nketiah · 47&rsquor; Martinelli · 71&rsquor;","3","0","https://fbref.com/en/matches/dd50a429/Brighton-and-Hove-Albion-Arsenal-December-31-2022-Premier-League","Brighton & Hove Albion","Home",990,2,1,0,0,9,5,3,0,738,8,9,14,1.2,1.2,0.8,16,4,557,655,85,33,0,3
"328","Premier League","2022-12-31","Premier League (Matchweek 18)","Brighton & Hove Albion","4-2-3-1",2,1.2,"Kaoru Mitoma · 65&rsquor; Evan Ferguson · 77&rsquor;","3","0","Arsenal","4-3-3",4,2.9,"Bukayo Saka · 2&rsquor; Martin Ødegaard · 39&rsquor; Eddie Nketiah · 47&rsquor; Martinelli · 71&rsquor;","3","0","https://fbref.com/en/matches/dd50a429/Brighton-and-Hove-Albion-Arsenal-December-31-2022-Premier-League","Arsenal","Away",990,4,1,0,0,14,7,3,0,415,19,9,5,3,3,1.2,22,6,225,310,72.6,21,5,10
